0	-0
0.125	37802.6
0.25	75568.5
0.296875	89721.2
0.367188	110864
0.393555	118660
0.403442	119891
0.40715	119897
0.410858	119898
0.414566	119899
0.420128	119900
0.428471	119902
0.440985	119905
0.459756	119909
0.487913	119915
0.5	119918
0.563353	119930
0.658382	119949
0.800925	119976
1	120014
1.29861	120069
1.5	120106
2	120195
2.5	120281
3	120366
3.5	120449
4	120531
4.5	120610
5	120689
5.5	120766
6	120842
6.5	120918
7	120991
7.5	121064
8	121135
8.5	121206
9	121275
9.5	121343
10	121410
10.5	121477
11	121542
11.5	121606
12	121670
12.5	121732
13	121793
13.5	121854
14	121914
14.5	121972
15	122030
15.5	122087
16	122143
16.5	122198
17	122253
17.5	122306
18	122359
18.5	122411
19	122462
19.5	122513
20	122562
20.5	122611
21	122659
21.5	122707
22	122753
22.5	122799
23	122844
23.5	122889
24	122932
24.5	122975
25	123017
25.5	123059
26	123100
26.5	123140
27	123179
27.5	123218
28	123256
28.5	123294
29	123331
29.5	123367
30	123402
