0	-0
0.3	107900
0.375	134656
0.403125	143702
0.413672	143866
0.424219	143872
0.434766	143877
0.445313	143882
0.461133	143889
0.484863	143899
0.520459	143914
0.573853	143937
0.6	143948
0.720136	143997
0.9	144070
1.2	144189
1.5	144306
1.8	144421
2.1	144534
2.4	144646
2.7	144757
3	144867
3.3	144976
3.6	145083
3.9	145190
4.2	145296
4.5	145401
4.8	145505
5.1	145609
5.4	145711
5.7	145813
6	145913
6.3	146014
6.6	146113
6.9	146211
7.2	146309
7.5	146406
7.8	146503
8.1	146598
8.4	146694
8.7	146788
9	146882
9.3	146975
9.6	147067
9.9	147159
10.2	147250
10.5	147340
10.8	147430
11.1	147519
11.4	147607
11.7	147695
12	147783
12.3	147869
12.6	147956
12.9	148041
13.2	148126
13.5	148210
13.8	148294
14.1	148377
14.4	148460
14.7	148542
15	148624
15.3	148705
15.6	148785
15.9	148865
16.2	148945
16.5	149024
16.8	149102
17.1	149180
17.4	149257
17.7	149334
18	149410
18.3	149486
18.6	149561
18.9	149636
19.2	149710
19.5	149784
19.8	149857
20.1	149930
20.4	150002
20.7	150074
21	150146
21.3	150216
21.6	150287
21.9	150357
22.2	150427
22.5	150496
22.8	150564
23.1	150632
23.4	150700
23.7	150768
24	150834
24.3	150901
24.6	150966
24.9	151032
25.2	151097
25.5	151162
25.8	151226
26.1	151290
26.4	151353
26.7	151416
27	151479
27.3	151541
27.6	151603
27.9	151664
28.2	151725
28.5	151785
28.8	151845
29.1	151905
29.4	151964
29.7	152023
30	152082
